CHART																	
SinmeB_1582	ABC transporter ATP-binding protein(SM2011_RS23720)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,					KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,		
SinmeB_2044	ABC transporter ATP-binding protein(SM2011_RS25685)	Sinorhizobium meliloti 2011		GO:0043190~ATP-binding cassette (ABC) transporter complex,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR008995:Molybdate/tungstate binding, C-terminal,IPR013611:Transport-associated OB, type 2,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0813~Transport,				KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,		
SinmeB_0744	ABC transporter ATP-binding protein/permease(SM2011_RS20025)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR011527:ABC transporter, transmembrane domain, type 1,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0762~Sugar transport,KW-0813~Transport,	KW-0472~Membrane,	KW-0812~Transmembrane,		KW-0378~Hydrolase,		DOMAIN:ABC transmembrane type-1,DOMAIN:ABC transporter,NP_BIND:ATP,TRANSMEM:Helical,		
SinmeB_3794	ABC transporter permease(SM2011_RS10970)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000412:ABC-2,				KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					TRANSMEM:Helical,		
SinmeB_1414	ABC transporter permease(SM2011_RS22860)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR001851:ABC transporter, permease,				KW-0472~Membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,		
SinmeB_1637	ABC transporter permease(SM2011_RS23990)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000412:ABC-2,IPR013525:ABC-2 type transporter,	PIRSF006648:ABC-type transport system, permease component, DrrB type,		KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,					DOMAIN:ABC2_membrane,TRANSMEM:Helical,		
SinmeB_1764	ABC transporter permease(SM2011_RS24310)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR000515:Binding-protein-dependent transport systems inner membrane component,			KW-0813~Transport,	KW-0472~Membrane,					DOMAIN:ABC transmembrane type-1,TRANSMEM:Helical,		
SinmeB_3804	ABC transporter substrate-binding protein(C770_RS29310)	Sinorhizobium meliloti GR4	GO:0055085~transmembrane transport,	GO:0042597~periplasmic space,GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000914:Bacterial extracellular solute-binding protein, family 5,	PIRSF002741:peptide binding protein, MppA type,			KW-0574~Periplasm,	KW-0732~Signal,				DOMAIN:SBP_bac_5,		
SinmeB_3945	ABC transporter substrate-binding protein(C770_RS30015)	Sinorhizobium meliloti GR4		GO:0042597~periplasmic space,		IPR001638:Extracellular solute-binding protein, family 3,IPR018313:Extracellular solute-binding protein, family 3, conserved site,		SM00062:PBPb,		KW-0574~Periplasm,	KW-0732~Signal,				DOMAIN:PBPb,		
SinmeB_3746	ABC transporter substrate-binding protein(SM2011_RS11205)	Sinorhizobium meliloti 2011				IPR006311:Twin-arginine translocation pathway, signal sequence,IPR025997:Periplasmic binding protein domain,					KW-0732~Signal,				DOMAIN:Peripla_BP_4,		
SinmeB_2095	ABC transporter substrate-binding protein(SM2011_RS25940)	Sinorhizobium meliloti 2011				IPR002491:ABC transporter periplasmic binding domain,					KW-0732~Signal,				DOMAIN:Fe/B12 periplasmic-binding,		
SinmeB_1766	ANTAR domain-containing response regulator(SM2011_RS24320)	Sinorhizobium meliloti 2011			GO:0003723~RNA binding,	IPR005561:ANTAR domain,IPR008327:Signal transduction response regulator, antiterminator,IPR011006:CheY-like superfamily,	PIRSF036382:response regulator antiterminator,	SM01012:SM01012,							DOMAIN:ANTAR,		
SinmeB_1117	ATP-dependent Clp protease adapter ClpS(clpS)	Sinorhizobium meliloti 2011	GO:0006508~proteolysis,GO:0030163~protein catabolic process,		GO:0008233~peptidase activity,	IPR003769:Adaptor protein ClpS, core,IPR014719:Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like,IPR022935:ATP-dependent Clp protease adaptor protein ClpS,							KW-0378~Hydrolase,KW-0645~Protease,		DOMAIN:ClpS,REGION:Disordered,		
SinmeB_3164	ATP-dependent protease ATPase subunit HslU(hslU)	Sinorhizobium meliloti 2011	GO:0043335~protein unfolding,	GO:0009376~HslUV protease complex,	GO:0005524~ATP binding,GO:0008233~peptidase activity,GO:0016887~ATPase activity,	IPR003593:AAA+ ATPase domain,IPR003959:ATPase, AAA-type, core,IPR004491:Heat shock protein HslU,IPR019489:Clp ATPase, C-terminal,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,SM01086:SM01086,	KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0143~Chaperone,KW-0378~Hydrolase,KW-0645~Protease,		BINDING:ATP,BINDING:ATP	 via amide nitrogen and carbonyl oxygen,DOMAIN:AAA,DOMAIN:ClpB_D2-small,NP_BIND:ATP,	
SinmeB_3162	ATP-dependent protease subunit HslV(hslV)	Sinorhizobium meliloti 2011	GO:0051603~proteolysis involved in cellular protein catabolic process,	GO:0005839~proteasome core complex,GO:0009376~HslUV protease complex,	GO:0004298~threonine-type endopeptidase activity,GO:0046872~metal ion binding,	IPR001353:Proteasome, subunit alpha/beta,IPR022281:ATP-dependent protease, HslV subunit,IPR023333:Proteasome B-type subunit,			KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0479~Metal-binding,KW-0915~Sodium,	KW-0378~Hydrolase,KW-0645~Protease,		METAL:Sodium	 via carbonyl oxygen,	
SinmeB_4710	ATPase(C770_RS26245)	Sinorhizobium meliloti GR4		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0000155~phosphorelay sensor kinase activity,GO:0005524~ATP binding,	IPR003594:Histidine kinase-like ATPase, ATP-binding domain,IPR003661:Signal transduction histidine kinase, subgroup 1, dimerisation/phosphoacceptor domain,IPR004358:Signal transduction histidine kinase-related protein, C-terminal,IPR005467:Signal transduction histidine kinase, core,IPR017055:Signal transduction histidine kinase, DctB (C4-dicarboxylate transport system regulator),	PIRSF036431:signal transduction histidine kinase DctB (C4-dicarboxylate transport system regulator),	SM00387:HATPase_c,SM00388:HisKA,	KW-0902~Two-component regulatory system,	KW-0472~Membrane,KW-0997~Cell inner membrane,	KW-0175~Coiled coil,KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0418~Kinase,KW-0808~Transferase,	KW-0597~Phosphoprotein,	DOMAIN:Histidine kinase,		
SinmeB_1970	CreA family protein(SM2011_RS25315)	Sinorhizobium meliloti 2011				IPR010292:Uncharacterised protein family CreA,	PIRSF003174:protein CreA,				KW-0732~Signal,						
SinmeB_2316	Crp/Fnr family transcriptional regulator(SM2011_RS27030)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR000595:Cyclic nucleotide-binding domain,IPR012318:Helix-turn-helix motif, Crp-type,IPR014710:RmlC-like jelly roll fold,IPR018490:Cyclic nucleotide-binding-like,							KW-0238~DNA-binding,		DOMAIN:HTH crp-type,		
SinmeB_2727	DHA2 family efflux MFS transporter permease subunit(SM2011_RS29125)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR004638:Drug resistance transporter EmrB/QacA subfamily,IPR011701:Major facilitator superfamily,IPR020846:Major facilitator superfamily domain,				KW-0472~Membrane,	KW-0812~Transmembrane,				DOMAIN:MFS,TRANSMEM:Helical,		
SinmeB_0827	DMT family transporter(SM2011_RS20425)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR000620:Drug/metabolite transporter,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:EamA,TRANSMEM:Helical,		
SinmeB_3292	DNA replication/repair protein RecF(recF)	Sinorhizobium meliloti 2011	GO:0006260~DNA replication,GO:0006281~DNA repair,GO:0009432~SOS response,	GO:0005737~cytoplasm,	GO:0003697~single-stranded DNA binding,GO:0005524~ATP binding,	IPR001238:DNA-binding, RecF,IPR003395:RecF/RecN/SMC,IPR003593:AAA+ ATPase domain,IPR018078:DNA-binding, RecF, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0227~DNA damage,KW-0234~DNA repair,KW-0235~DNA replication,KW-0742~SOS response,	KW-0963~Cytoplasm,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0238~DNA-binding,		DOMAIN:AAA,NP_BIND:ATP,		
SinmeB_1475	DNA/RNA nuclease SfsA(sfsA)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR005224:Sugar fermentation stimulation protein,									DOMAIN:SfsA,DOMAIN:SfsA_N,		
SinmeB_4190	DUF1127 domain-containing protein(SM2011_RS08985)	Sinorhizobium meliloti 2011									KW-0732~Signal,						
SinmeB_2447	DUF1178 family protein(SM2011_RS27710)	Sinorhizobium meliloti 2011				IPR009562:Protein of unknown function DUF1178,	PIRSF032131:uncharacterized conserved protein,				KW-0175~Coiled coil,						
SinmeB_1635	DUF1289 domain-containing protein(SM2011_RS23980)	Sinorhizobium meliloti 2011				IPR010710:Protein of unknown function DUF1289,									REGION:Disordered,		
SinmeB_0910	DUF1467 family protein(SM2011_RS20855)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR009935:Protein of unknown function DUF1467,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				TRANSMEM:Helical,		
SinmeB_1053	DUF2267 domain-containing protein(SM2011_RS21585)	Sinorhizobium meliloti 2011				IPR018727:Protein of unknown function DUF2267,											
SinmeB_2217	DUF2333 family protein(SM2011_RS26540)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR016936:Uncharacterised conserved protein UCP029693,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				REGION:Disordered,TRANSMEM:Helical,		
SinmeB_0212	DUF2948 family protein(SM2011_RS17410)	Sinorhizobium meliloti 2011				IPR021335:Protein of unknown function DUF2948,											
SinmeB_0690	DUF3563 family protein(SM2011_RS33530)	Sinorhizobium meliloti 2011				IPR021946:Protein of unknown function DUF3563,											
SinmeB_1459	DUF4440 domain-containing protein(SM2011_RS23070)	Sinorhizobium meliloti 2011									KW-0732~Signal,				DOMAIN:DUF4440,		
SinmeB_2177	DUF779 domain-containing protein(SM2011_RS26340)	Sinorhizobium meliloti 2011				IPR008497:Protein of unknown function DUF779,	PIRSF009151:uncharacterized conserved protein,										
SinmeB_0448	F0F1 ATP synthase subunit C(SM2011_RS18575)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,GO:0045263~proton-transporting ATP synthase complex, coupling factor F(o),	GO:0008289~lipid binding,GO:0016787~hydrolase activity,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism,	IPR000454:ATPase, F0 complex, subunit C,IPR002379:V-ATPase proteolipid subunit C-like domain,			KW-0066~ATP synthesis,KW-0813~Transport,	KW-0138~CF(0),KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,			KW-0378~Hydrolase,		DOMAIN:ATP-synt_C,SITE:Reversibly protonated during proton transport,TRANSMEM:Helical,		
SinmeB_6271	FAD-binding oxidoreductase(SM2011_RS03820)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR006076:FAD dependent oxidoreductase,							KW-0560~Oxidoreductase,		DOMAIN:DAO,		
SinmeB_0352	FAD-binding oxidoreductase(SM2011_RS18090)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR006076:FAD dependent oxidoreductase,							KW-0560~Oxidoreductase,		DOMAIN:DAO,		
SinmeB_2033	FAD-binding oxidoreductase(SM2011_RS25630)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR006076:FAD dependent oxidoreductase,							KW-0560~Oxidoreductase,		DOMAIN:DAO,		
SinmeB_1960	FAD-binding protein(SM2011_RS25265)	Sinorhizobium meliloti 2011			GO:0004458~D-lactate dehydrogenase (cytochrome) activity,GO:0016491~oxidoreductase activity,GO:0071949~FAD binding,	IPR004113:FAD-linked oxidase, C-terminal,IPR006094:FAD linked oxidase, N-terminal,IPR016164:FAD-linked oxidase-like, C-terminal,IPR016166:FAD-binding, type 2,IPR016171:Vanillyl-alcohol oxidase, C-terminal subdomain 2,							KW-0560~Oxidoreductase,		DOMAIN:FAD-binding PCMH-type,		
SinmeB_6269	FAD-dependent oxidoreductase(SM2011_RS03810)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR017224:Opine oxidase, subunit A/hydrogen cyanide synthase, subunit B,IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,	PIRSF037495:opine oxidase, subunit A/hydrogen cyanide synthase, subunit B,								DOMAIN:Pyr_redox_2,		
SinmeB_0337	Fe(3+) ABC transporter substrate-binding protein(SM2011_RS18020)	Sinorhizobium meliloti 2011			GO:0046872~metal ion binding,	IPR026045:Ferric binding protein,	PIRSF002825:ferric binding protein,				KW-0732~Signal,	KW-0408~Iron,KW-0479~Metal-binding,			METAL:Iron,		
SinmeB_1484	Fe-S cluster assembly protein SufB(sufB)	Sinorhizobium meliloti 2011	GO:0016226~iron-sulfur cluster assembly,			IPR000825:SUF system FeS cluster assembly, SufBD,IPR010231:SUF system FeS cluster assembly, SufB,											
SinmeB_1482	Fe-S cluster assembly protein SufD(sufD)	Sinorhizobium meliloti 2011	GO:0016226~iron-sulfur cluster assembly,			IPR000825:SUF system FeS cluster assembly, SufBD,IPR011542:SUF system FeS cluster assembly, SufD,					KW-0175~Coiled coil,						
SinmeB_1851	FecR family protein(SM2011_RS24720)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR006860:FecR protein,IPR012373:Fe(2+)-dicitrate sensor, transmembrane component,	PIRSF018266:Fe(2+)-dicitrate sensor, transmembrane component,			KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:DUF4880,DOMAIN:FecR,TRANSMEM:Helical,		
SinmeB_1602	GFA family protein(SM2011_RS23815)	Sinorhizobium meliloti 2011			GO:0016846~carbon-sulfur lyase activity,GO:0046872~metal ion binding,	IPR006913:Glutathione-dependent formaldehyde-activating enzyme/centromere protein V,IPR011057:Mss4-like,						KW-0479~Metal-binding,			DOMAIN:CENP-V/GFA,		
SinmeB_1079	GNAT family N-acetyltransferase(SM2011_RS21715)	Sinorhizobium meliloti 2011			GO:0008080~N-acetyltransferase activity,	IPR000182:GNAT domain,IPR016181:Acyl-CoA N-acyltransferase,							KW-0808~Transferase,		DOMAIN:N-acetyltransferase,		
SinmeB_2928	GNAT family N-acetyltransferase(SM2011_RS30490)	Sinorhizobium meliloti 2011			GO:0008080~N-acetyltransferase activity,	IPR000182:GNAT domain,IPR016181:Acyl-CoA N-acyltransferase,							KW-0808~Transferase,		DOMAIN:N-acetyltransferase,		
SinmeB_5486	GntR family transcriptional regulator(C770_RS25230)	Sinorhizobium meliloti GR4			GO:0003677~DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding,	IPR000524:Transcription regulator HTH, GntR,IPR008920:Fatty acid responsive transcription factor FadR, C-terminal,IPR011711:GntR, C-terminal,		SM00345:HTH_GNTR,SM00895:SM00895,	KW-0804~Transcription,KW-0805~Transcription regulation,				KW-0238~DNA-binding,		DOMAIN:HTH gntR-type,		
SinmeB_5486	GntR family transcriptional regulator(SM2011_RS00445)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding,	IPR000524:Transcription regulator HTH, GntR,IPR008920:Fatty acid responsive transcription factor FadR, C-terminal,IPR011711:GntR, C-terminal,		SM00345:HTH_GNTR,SM00895:SM00895,	KW-0804~Transcription,KW-0805~Transcription regulation,				KW-0238~DNA-binding,		DOMAIN:HTH gntR-type,		
SinmeB_0727	HD family hydrolase(SM2011_RS19940)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,								KW-0378~Hydrolase,				
SinmeB_0041	HlyC/CorC family transporter(SM2011_RS16390)	Sinorhizobium meliloti 2011			GO:0050660~flavin adenine dinucleotide binding,	IPR000644:Cystathionine beta-synthase, core,IPR005170:Transporter-associated domain,IPR016169:CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2,		SM01091:SM01091,			KW-0677~Repeat,				COMPBIAS:Polar residues,DOMAIN:CBS,REGION:Disordered,		
SinmeB_2652	Hsp20 family protein(SM2011_RS28745)	Sinorhizobium meliloti 2011				IPR002068:Alpha crystallin/Hsp20 domain,IPR008978:HSP20-like chaperone,			KW-0346~Stress response,						DOMAIN:SHSP,		
SinmeB_1440	IclR family transcriptional regulator(SM2011_RS22980)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR005471:Transcription regulator IclR, N-terminal,IPR014757:Transcription regulator IclR, C-terminal,		SM00346:HTH_ICLR,	KW-0804~Transcription,KW-0805~Transcription regulation,						DOMAIN:HTH iclR-type,DOMAIN:IclR-ED,		
SinmeB_1654	J domain-containing protein(SM2011_RS24065)	Sinorhizobium meliloti 2011				IPR001623:DnaJ domain,		SM00271:DnaJ,	KW-0346~Stress response,		KW-0175~Coiled coil,				DOMAIN:J,		
SinmeB_0717	L-aspartate oxidase(SM2011_RS19895)	Sinorhizobium meliloti 2011	GO:0009435~NAD biosynthetic process,	GO:0005737~cytoplasm,	GO:0008734~L-aspartate oxidase activity,GO:0044318~L-aspartate:fumarate oxidoreductase activity,	IPR003953:FAD binding domain,IPR005288:L-aspartate oxidase,IPR015939:Fumarate reductase/succinate dehydrogenase flavoprotein-like, C-terminal,IPR027477:Succinate dehydrogenase/fumarate reductase flavoprotein, catalytic domain,			KW-0662~Pyridine nucleotide biosynthesis,	KW-0963~Cytoplasm,		KW-0274~FAD,KW-0285~Flavoprotein,	KW-0560~Oxidoreductase,		DOMAIN:FAD_binding_2,DOMAIN:Succ_DH_flav_C,NP_BIND:FAD,		
SinmeB_1037	L-serine ammonia-lyase(SM2011_RS21510)	Sinorhizobium meliloti 2011	GO:0006094~gluconeogenesis,		GO:0003941~L-serine ammonia-lyase activity,GO:0046872~metal ion binding,GO:0051539~4 iron, 4 sulfur cluster binding,	IPR004644:Iron-sulphur-dependent L-serine dehydratase single chain form,IPR005130:Serine dehydratase-like, alpha subunit,IPR005131:Serine dehydratase beta chain,			KW-0312~Gluconeogenesis,			KW-0004~4Fe-4S,KW-0408~Iron,KW-0411~Iron-sulfur,	KW-0456~Lyase,		DOMAIN:SDH_alpha,DOMAIN:SDH_beta,		
SinmeB_1236	Lrp/AsnC family transcriptional regulator(SM2011_RS22305)	Sinorhizobium meliloti 2011			GO:0043565~sequence-specific DNA binding,	IPR000485:AsnC-type HTH domain,IPR011008:Dimeric alpha-beta barrel,IPR011991:Winged helix-turn-helix DNA-binding domain,IPR019885:Transcription regulator HTH, AsnC-type, conserved site,IPR019887:Transcription regulator AsnC-type, C-terminal,IPR019888:Transcription regulator AsnC-type,		SM00344:HTH_ASNC,	KW-0804~Transcription,KW-0805~Transcription regulation,				KW-0010~Activator,KW-0238~DNA-binding,		DNA_BIND:H-T-H motif,DOMAIN:HTH asnC-type,		
SinmeB_1512	LysR family transcriptional regulator(SM2011_RS23375)	Sinorhizobium meliloti 2011			GO:0003700~transcription factor activity, sequence-specific DNA binding,	IPR000847:Transcription regulator HTH, LysR,IPR005119:LysR, substrate-binding,					KW-0175~Coiled coil,				DOMAIN:HTH lysR-type,		
SinmeB_5344	MFS transporter(SM2011_RS06375)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0008521~acetyl-CoA transporter activity,	IPR004752:AmpG-like permease/Acetyl-coenzyme A transporter 1,IPR014090:Siderophore transporter, RhtX/FptX family,IPR024371:Acetyl-coenzyme A transporter 1,				KW-0472~Membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,		
SinmeB_0818	MFS transporter(SM2011_RS20385)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR011701:Major facilitator superfamily,IPR020846:Major facilitator superfamily domain,				KW-0472~Membrane,	KW-0812~Transmembrane,				DOMAIN:MFS,TRANSMEM:Helical,		
SinmeB_2187	MaoC family dehydratase(SM2011_RS26385)	Sinorhizobium meliloti 2011				IPR002539:MaoC-like domain,									DOMAIN:MaoC-like,		
SinmeB_0442	Mrp/NBP35 family ATP-binding protein(SM2011_RS18545)	Sinorhizobium meliloti 2011	GO:0016226~iron-sulfur cluster assembly,		GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0016887~ATPase activity,GO:0046872~metal ion binding,GO:0051536~iron-sulfur cluster binding,	IPR000808:Mrp, conserved site,IPR002744:Domain of unknown function DUF59,IPR019591:ATPase-like, ParA/MinD,IPR027417:P-loop containing nucleoside triphosphate hydrolase,						KW-0408~Iron,KW-0411~Iron-sulfur,KW-0479~Metal-binding,	KW-0378~Hydrolase,		DOMAIN:FeS_assembly_P,NP_BIND:ATP,REGION:Disordered,		
SinmeB_1172	Mth938-like domain-containing protein(SM2011_RS22170)	Sinorhizobium meliloti 2011				IPR007523:NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3,											
SinmeB_2039	N-formylglutamate amidohydrolase(SM2011_RS25660)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,	IPR007709:N-formylglutamate amidohydrolase,IPR011227:Uncharacterised conserved protein UCP029730,	PIRSF029730:uncharacterized conserved protein,						KW-0378~Hydrolase,				
SinmeB_0725	NAD regulator(SM2011_RS19930)	Sinorhizobium meliloti 2011			GO:0016787~hydrolase activity,	IPR011213:Nicotinic acid mononucleotide biosynthesis protein,IPR015797:NUDIX hydrolase domain-like,	PIRSF019423:nicotinic acid mononucleotide (NMN) biosynthesis protein,										
SinmeB_1901	NAD(P)/FAD-dependent oxidoreductase(SM2011_RS24970)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0003954~NADH dehydrogenase activity,GO:0016491~oxidoreductase activity,	IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,				KW-0472~Membrane,	KW-0812~Transmembrane,	KW-0830~Ubiquinone,	KW-0560~Oxidoreductase,		DOMAIN:Pyr_redox_2,		
SinmeB_6355	NADH-quinone oxidoreductase subunit J(SM2011_RS04245)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0008137~NADH dehydrogenase (ubiquinone) activity,GO:0048038~quinone binding,	IPR001457:NADH:ubiquinone/plastoquinone oxidoreductase, chain 6,				KW-0472~Membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,	KW-0520~NAD,KW-0830~Ubiquinone,	KW-0560~Oxidoreductase,	KW-0874~Quinone,	TRANSMEM:Helical,		
SinmeB_1497	NTP transferase domain-containing protein(SM2011_RS23300)	Sinorhizobium meliloti 2011			GO:0016301~kinase activity,	IPR001453:Molybdopterin binding domain,IPR012184:Bifunctional molybdopterin binding protein /nucleotidyl transferase, putative,IPR025877:MobA-like NTP transferase domain,	PIRSF036626:bifunctional molybdopterin binding protein /nucleotidyl transferase,	SM00852:SM00852,					KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:MoCF_biosynth,		
SinmeB_1504	P1 family peptidase(SM2011_RS23335)	Sinorhizobium meliloti 2011			GO:0004177~aminopeptidase activity,	IPR005321:Peptidase S58, DmpA,IPR016117:ArgJ-like domain,											
SinmeB_2260	PAS domain-containing protein(SM2011_RS26760)	Sinorhizobium meliloti 2011			GO:0004673~protein histidine kinase activity,	IPR000014:PAS domain,IPR011102:Signal transduction histidine kinase, HWE region,IPR013655:PAS fold-3,		SM00091:PAS,SM00911:SM00911,			KW-0175~Coiled coil,		KW-0418~Kinase,KW-0808~Transferase,		DOMAIN:PAS,		
SinmeB_0438	SDR family oxidoreductase(SM2011_RS18525)	Sinorhizobium meliloti 2011			GO:0004316~3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,GO:0016491~oxidoreductase activity,GO:0102132~3-oxo-pimeloyl-[acp] methyl ester reductase activity,	IPR002347:Glucose/ribitol dehydrogenase,IPR020904:Short-chain dehydrogenase/reductase, conserved site,						KW-0521~NADP,	KW-0560~Oxidoreductase,		ACT_SITE:Proton acceptor,BINDING:NAD or NADP	 via amide nitrogen and carbonyl oxygen,BINDING:NAD or NADP	 via carbonyl oxygen,BINDING:Substrate,NP_BIND:NAD or NADP,
SinmeB_0733	SOS response-associated peptidase(SM2011_RS19970)	Sinorhizobium meliloti 2011	GO:0006974~cellular response to DNA damage stimulus,GO:0018142~protein-DNA covalent cross-linking,		GO:0003697~single-stranded DNA binding,GO:0008233~peptidase activity,	IPR003738:Protein of unknown function DUF159,			KW-0227~DNA damage,				KW-0238~DNA-binding,KW-0378~Hydrolase,KW-0645~Protease,	KW-0190~Covalent protein-DNA linkage,	REGION:Disordered,		
SinmeB_0613	SufE family protein(SM2011_RS19405)	Sinorhizobium meliloti 2011				IPR003808:Fe-S metabolism associated domain, SufE-like,									DOMAIN:SufE,		
SinmeB_4327	TetR family transcriptional regulator(SM2011_RS08265)	Sinorhizobium meliloti 2011			GO:0003677~DNA binding,	IPR001647:DNA-binding HTH domain, TetR-type,IPR009057:Homeodomain-like,							KW-0238~DNA-binding,		DNA_BIND:H-T-H motif,DOMAIN:HTH tetR-type,		
SinmeB_0420	TldD/PmbA family protein(SM2011_RS18425)	Sinorhizobium meliloti 2011			GO:0008237~metallopeptidase activity,	IPR002510:TldD/PmbA,											
SinmeB_2477	TlpA family protein disulfide reductase(SM2011_RS27865)	Sinorhizobium meliloti 2011	GO:0017004~cytochrome complex assembly,	GO:0016021~integral component of membrane,	GO:0016491~oxidoreductase activity,	IPR013740:Redoxin,IPR013766:Thioredoxin domain,IPR017937:Thioredoxin, conserved site,				KW-0472~Membrane,	KW-0676~Redox-active center,KW-0812~Transmembrane,			KW-1015~Disulfide bond,	DOMAIN:Thioredoxin,		
SinmeB_1146	TolC family outer membrane protein(SM2011_RS22040)	Sinorhizobium meliloti 2011		GO:0019867~outer membrane,	GO:0015562~efflux transmembrane transporter activity,	IPR003423:Outer membrane efflux protein,IPR010130:Type I secretion outer membrane protein, TolC,			KW-0813~Transport,		KW-0175~Coiled coil,KW-0732~Signal,						
