CHART																		
SinmeB_0989	50S ribosomal protein L22(rplV)	Sinorhizobium meliloti 2011	GO:0006412~translation,	GO:0015934~large ribosomal subunit,	GO:0003735~structural constituent of ribosome,GO:0019843~rRNA binding,	IPR001063:Ribosomal protein L22/L17,IPR005727:Ribosomal protein L22, bacterial/chloroplast-type,IPR018260:Ribosomal protein L22/L17, conserved site,							KW-0687~Ribonucleoprotein,KW-0689~Ribosomal protein,KW-0694~RNA-binding,KW-0699~rRNA-binding,					
SinmeB_0541	A/G-specific adenine glycosylase(mutY)	Sinorhizobium meliloti 2011	GO:0006284~base-excision repair,		GO:0003677~DNA binding,GO:0019104~DNA N-glycosylase activity,GO:0046872~metal ion binding,GO:0051539~4 iron, 4 sulfur cluster binding,	IPR000445:Helix-hairpin-helix motif,IPR003265:HhH-GPD domain,IPR004035:Endonuclease III, iron-sulphur binding site,IPR004036:Endonuclease III, conserved site-2,IPR005760:A/G-specific adenine glycosylase MutY, bacterial form,IPR011257:DNA glycosylase,IPR015797:NUDIX hydrolase domain-like,IPR023170:Helix-turn-helix, base-excision DNA repair, C-terminal,		SM00478:ENDO3c,	KW-0227~DNA damage,KW-0234~DNA repair,			KW-0004~4Fe-4S,KW-0408~Iron,KW-0411~Iron-sulfur,KW-0479~Metal-binding,	KW-0326~Glycosidase,KW-0378~Hydrolase,		DOMAIN:ENDO3c,			
SinmeB_6197	AAA family ATPase(SM2011_RS03460)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR011704:ATPase, dynein-related, AAA domain,IPR013615:CbbQ/NirQ/NorQ C-terminal,IPR027417:P-loop containing nucleoside triphosphate hydrolase,									DOMAIN:AAA_5,DOMAIN:CbbQ_C,			
SinmeB_4967	ABC transporter ATP-binding protein(SM2011_RS12790)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,					KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,			
SinmeB_0915	ABC transporter ATP-binding protein(SM2011_RS20885)	Sinorhizobium meliloti 2011	GO:0042953~lipoprotein transport,	GO:0005886~plasma membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR015854:ABC transporter, lipoprotein release, LolD,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,		KW-0067~ATP-binding,KW-0547~Nucleotide-binding,	KW-0378~Hydrolase,KW-1278~Translocase,	KW-0449~Lipoprotein,	DOMAIN:ABC transporter,NP_BIND:ATP,			
SinmeB_1570	ABC transporter ATP-binding protein(SM2011_RS23655)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR011527:ABC transporter, transmembrane domain, type 1,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0762~Sugar transport,KW-0813~Transport,	KW-0472~Membrane,	KW-0812~Transmembrane,		KW-0378~Hydrolase,		DOMAIN:ABC transmembrane type-1,DOMAIN:ABC transporter,NP_BIND:ATP,TRANSMEM:Helical,			
SinmeB_1571	ABC transporter ATP-binding protein(SM2011_RS23660)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR011527:ABC transporter, transmembrane domain, type 1,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0762~Sugar transport,KW-0813~Transport,	KW-0472~Membrane,	KW-0812~Transmembrane,		KW-0378~Hydrolase,		DOMAIN:ABC transmembrane type-1,DOMAIN:ABC transporter,NP_BIND:ATP,TRANSMEM:Helical,			
SinmeB_1582	ABC transporter ATP-binding protein(SM2011_RS23720)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,					KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,			
SinmeB_2044	ABC transporter ATP-binding protein(SM2011_RS25685)	Sinorhizobium meliloti 2011		GO:0043190~ATP-binding cassette (ABC) transporter complex,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR008995:Molybdate/tungstate binding, C-terminal,IPR013611:Transport-associated OB, type 2,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0813~Transport,				KW-0378~Hydrolase,		DOMAIN:ABC transporter,NP_BIND:ATP,			
SinmeB_0744	ABC transporter ATP-binding protein/permease(SM2011_RS20025)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR011527:ABC transporter, transmembrane domain, type 1,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,	KW-0762~Sugar transport,KW-0813~Transport,	KW-0472~Membrane,	KW-0812~Transmembrane,		KW-0378~Hydrolase,		DOMAIN:ABC transmembrane type-1,DOMAIN:ABC transporter,NP_BIND:ATP,TRANSMEM:Helical,			
SinmeB_3794	ABC transporter permease(SM2011_RS10970)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000412:ABC-2,				KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,					TRANSMEM:Helical,			
SinmeB_1414	ABC transporter permease(SM2011_RS22860)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR001851:ABC transporter, permease,				KW-0472~Membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,				TRANSMEM:Helical,			
SinmeB_1637	ABC transporter permease(SM2011_RS23990)	Sinorhizobium meliloti 2011	GO:0055085~transmembrane transport,	GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000412:ABC-2,IPR013525:ABC-2 type transporter,	PIRSF006648:ABC-type transport system, permease component, DrrB type,		KW-0813~Transport,	KW-0472~Membrane,KW-0997~Cell inner membrane,					DOMAIN:ABC2_membrane,TRANSMEM:Helical,			
SinmeB_3804	ABC transporter substrate-binding protein(C770_RS29310)	Sinorhizobium meliloti GR4	GO:0055085~transmembrane transport,	GO:0042597~periplasmic space,GO:0043190~ATP-binding cassette (ABC) transporter complex,		IPR000914:Bacterial extracellular solute-binding protein, family 5,	PIRSF002741:peptide binding protein, MppA type,			KW-0574~Periplasm,	KW-0732~Signal,				DOMAIN:SBP_bac_5,			
SinmeB_3934	ABC transporter substrate-binding protein(C770_RS29960)	Sinorhizobium meliloti GR4		GO:0042597~periplasmic space,		IPR006059:Bacterial extracellular solute-binding, family 1,			KW-0813~Transport,	KW-0574~Periplasm,	KW-0732~Signal,							
SinmeB_3945	ABC transporter substrate-binding protein(C770_RS30015)	Sinorhizobium meliloti GR4		GO:0042597~periplasmic space,		IPR001638:Extracellular solute-binding protein, family 3,IPR018313:Extracellular solute-binding protein, family 3, conserved site,		SM00062:PBPb,		KW-0574~Periplasm,	KW-0732~Signal,				DOMAIN:PBPb,			
SinmeB_3746	ABC transporter substrate-binding protein(SM2011_RS11205)	Sinorhizobium meliloti 2011				IPR006311:Twin-arginine translocation pathway, signal sequence,IPR025997:Periplasmic binding protein domain,					KW-0732~Signal,				DOMAIN:Peripla_BP_4,			
SinmeB_2095	ABC transporter substrate-binding protein(SM2011_RS25940)	Sinorhizobium meliloti 2011				IPR002491:ABC transporter periplasmic binding domain,					KW-0732~Signal,				DOMAIN:Fe/B12 periplasmic-binding,			
SinmeB_3803	ABC transporter(C770_RS29305)	Sinorhizobium meliloti GR4	GO:0055085~transmembrane transport,	GO:0005886~plasma membrane,GO:0016021~integral component of membrane,		IPR000515:Binding-protein-dependent transport systems inner membrane component,			KW-0813~Transport,	KW-0472~Membrane,					DOMAIN:ABC transmembrane type-1,TRANSMEM:Helical,			
SinmeB_2882	ADP-forming succinate--CoA ligase subunit beta(sucC)	Sinorhizobium meliloti 2011	GO:0006099~tricarboxylic acid cycle,		GO:0000287~magnesium ion binding,GO:0004775~succinate-CoA ligase (ADP-forming) activity,GO:0005524~ATP binding,	IPR005809:Succinyl-CoA synthetase, beta subunit,IPR005811:ATP-citrate lyase/succinyl-CoA ligase,IPR011761:ATP-grasp fold,IPR013650:ATP-grasp fold, succinyl-CoA synthetase-type,IPR013815:ATP-grasp fold, subdomain 1,IPR016102:Succinyl-CoA synthetase-like,IPR017866:Succinyl-CoA synthetase, beta subunit, conserved site,	PIRSF001554:succinyl-CoA synthetase, beta subunit,		KW-0816~Tricarboxylic acid cycle,			KW-0067~ATP-binding,KW-0460~Magnesium,KW-0479~Metal-binding,KW-0547~Nucleotide-binding,	KW-0436~Ligase,		BINDING:ATP,BINDING:ATP	 via amide nitrogen,BINDING:Substrate	 shared with subunit alpha,DOMAIN:ATP-grasp,METAL:Magnesium,NP_BIND:ATP,REGION:Substrate binding	 shared with subunit alpha,
SinmeB_1766	ANTAR domain-containing response regulator(SM2011_RS24320)	Sinorhizobium meliloti 2011			GO:0003723~RNA binding,	IPR005561:ANTAR domain,IPR008327:Signal transduction response regulator, antiterminator,IPR011006:CheY-like superfamily,	PIRSF036382:response regulator antiterminator,	SM01012:SM01012,							DOMAIN:ANTAR,			
SinmeB_2221	ATP-binding protein(SM2011_RS26560)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR003959:ATPase, AAA-type, core,IPR027417:P-loop containing nucleoside triphosphate hydrolase,					KW-0175~Coiled coil,	KW-0067~ATP-binding,KW-0547~Nucleotide-binding,			DOMAIN:ATPase_AAA_core,			
SinmeB_1117	ATP-dependent Clp protease adapter ClpS(clpS)	Sinorhizobium meliloti 2011	GO:0006508~proteolysis,GO:0030163~protein catabolic process,		GO:0008233~peptidase activity,	IPR003769:Adaptor protein ClpS, core,IPR014719:Ribosomal protein L7/L12, C-terminal/adaptor protein ClpS-like,IPR022935:ATP-dependent Clp protease adaptor protein ClpS,							KW-0378~Hydrolase,KW-0645~Protease,		DOMAIN:ClpS,REGION:Disordered,			
SinmeB_2208	ATP-dependent Clp protease proteolytic subunit(SM2011_RS26500)	Sinorhizobium meliloti 2011		GO:0005737~cytoplasm,GO:0016021~integral component of membrane,	GO:0004176~ATP-dependent peptidase activity,GO:0004252~serine-type endopeptidase activity,	IPR001907:ClpP,IPR023562:Clp protease proteolytic subunit /Translocation-enhancing protein TepA,				KW-0472~Membrane,KW-0963~Cytoplasm,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,		ACT_SITE:Nucleophile,TRANSMEM:Helical,			
SinmeB_3162	ATP-dependent protease subunit HslV(hslV)	Sinorhizobium meliloti 2011	GO:0051603~proteolysis involved in cellular protein catabolic process,	GO:0005839~proteasome core complex,GO:0009376~HslUV protease complex,	GO:0004298~threonine-type endopeptidase activity,GO:0046872~metal ion binding,	IPR001353:Proteasome, subunit alpha/beta,IPR022281:ATP-dependent protease, HslV subunit,IPR023333:Proteasome B-type subunit,			KW-0346~Stress response,	KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0479~Metal-binding,KW-0915~Sodium,	KW-0378~Hydrolase,KW-0645~Protease,		METAL:Sodium	 via carbonyl oxygen,		
SinmeB_6197	ATPase AAA(C770_RS22355)	Sinorhizobium meliloti GR4			GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR011704:ATPase, dynein-related, AAA domain,IPR013615:CbbQ/NirQ/NorQ C-terminal,IPR027417:P-loop containing nucleoside triphosphate hydrolase,									DOMAIN:AAA_5,DOMAIN:CbbQ_C,			
SinmeB_0166	CAP domain-containing protein(SM2011_RS17085)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR014044:CAP domain,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:SCP,TRANSMEM:Helical,			
SinmeB_2450	ComF family protein(SM2011_RS27725)	Sinorhizobium meliloti 2011	GO:0009116~nucleoside metabolic process,		GO:0016757~transferase activity, transferring glycosyl groups,	IPR000836:Phosphoribosyltransferase domain,							KW-0328~Glycosyltransferase,KW-0808~Transferase,		DOMAIN:DZR_2,DOMAIN:Pribosyltran,			
SinmeB_2316	Crp/Fnr family transcriptional regulator(SM2011_RS27030)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR000595:Cyclic nucleotide-binding domain,IPR012318:Helix-turn-helix motif, Crp-type,IPR014710:RmlC-like jelly roll fold,IPR018490:Cyclic nucleotide-binding-like,							KW-0238~DNA-binding,		DOMAIN:HTH crp-type,			
SinmeB_2727	DHA2 family efflux MFS transporter permease subunit(SM2011_RS29125)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0022857~transmembrane transporter activity,	IPR004638:Drug resistance transporter EmrB/QacA subfamily,IPR011701:Major facilitator superfamily,IPR020846:Major facilitator superfamily domain,				KW-0472~Membrane,	KW-0812~Transmembrane,				DOMAIN:MFS,TRANSMEM:Helical,			
SinmeB_0827	DMT family transporter(SM2011_RS20425)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR000620:Drug/metabolite transporter,				KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:EamA,TRANSMEM:Helical,			
SinmeB_0781	DNA polymerase III subunit chi(SM2011_RS20200)	Sinorhizobium meliloti 2011	GO:0006260~DNA replication,		GO:0003677~DNA binding,GO:0003887~DNA-directed DNA polymerase activity,	IPR007459:DNA polymerase III chi subunit, HolC,							KW-0548~Nucleotidyltransferase,KW-0808~Transferase,					
SinmeB_1277	DNA polymerase III subunit delta'(SM2011_RS22500)	Sinorhizobium meliloti 2011			GO:0003887~DNA-directed DNA polymerase activity,	IPR027417:P-loop containing nucleoside triphosphate hydrolase,							KW-0548~Nucleotidyltransferase,KW-0808~Transferase,					
SinmeB_0825	DNA topoisomerase IV subunit A(parC)	Sinorhizobium meliloti 2011	GO:0006265~DNA topological change,GO:0007059~chromosome segregation,	GO:0005694~chromosome,GO:0019897~extrinsic component of plasma membrane,	GO:0003677~DNA binding,GO:0003918~DNA topoisomerase type II (ATP-hydrolyzing) activity,GO:0005524~ATP binding,	IPR002205:DNA topoisomerase, type IIA, subunit A/C-terminal,IPR005742:DNA topoisomerase IV, subunit A, Gram-negative,IPR006691:DNA gyrase/topoisomerase IV, subunit A, C-terminal beta-pinwheel,IPR013757:Type IIA DNA topoisomerase subunit A, alpha-helical domain,IPR013758:DNA topoisomerase, type IIA, subunit A/ C-terminal, alpha-beta,IPR013760:DNA topoisomerase, type IIA-like domain,		SM00434:TOP4c,		KW-0472~Membrane,KW-1003~Cell membrane,			KW-0238~DNA-binding,KW-0413~Isomerase,KW-0799~Topoisomerase,		ACT_SITE:O-(5'-phospho-DNA)-tyrosine intermediate,DOMAIN:TOP4c,SITE:Interaction with DNA,SITE:Transition state stabilizer,			
SinmeB_2447	DUF1178 family protein(SM2011_RS27710)	Sinorhizobium meliloti 2011				IPR009562:Protein of unknown function DUF1178,	PIRSF032131:uncharacterized conserved protein,				KW-0175~Coiled coil,							
SinmeB_2604	DUF1465 family protein(SM2011_RS28500)	Sinorhizobium meliloti 2011				IPR010848:Protein of unknown function DUF1465,												
SinmeB_3092	DUF1674 domain-containing protein(SM2011_RS31335)	Sinorhizobium meliloti 2011				IPR012875:Protein of unknown function DUF1674,									COMPBIAS:Basic and acidic residues,REGION:Disordered,			
SinmeB_1054	DUF1697 domain-containing protein(SM2011_RS21590)	Sinorhizobium meliloti 2011				IPR012545:Protein of unknown function DUF1697,	PIRSF008502:uncharacterized conserved protein,											
SinmeB_0690	DUF3563 family protein(SM2011_RS33530)	Sinorhizobium meliloti 2011				IPR021946:Protein of unknown function DUF3563,												
SinmeB_1459	DUF4440 domain-containing protein(SM2011_RS23070)	Sinorhizobium meliloti 2011									KW-0732~Signal,				DOMAIN:DUF4440,			
SinmeB_1803	DUF4445 domain-containing protein(SM2011_RS24485)	Sinorhizobium meliloti 2011			GO:0009055~electron carrier activity,GO:0051536~iron-sulfur cluster binding,	IPR001041:2Fe-2S ferredoxin-type domain,IPR012675:Beta-grasp domain,					KW-0175~Coiled coil,				DOMAIN:2Fe-2S ferredoxin-type,			
SinmeB_2177	DUF779 domain-containing protein(SM2011_RS26340)	Sinorhizobium meliloti 2011				IPR008497:Protein of unknown function DUF779,	PIRSF009151:uncharacterized conserved protein,											
SinmeB_1012	DegQ family serine endoprotease(SM2011_RS21380)	Sinorhizobium meliloti 2011		GO:0042597~periplasmic space,	GO:0004252~serine-type endopeptidase activity,	IPR001478:PDZ domain,IPR001940:Peptidase S1C,IPR009003:Trypsin-like cysteine/serine peptidase domain,IPR011782:Peptidase S1C, Do,		SM00228:PDZ,	KW-0346~Stress response,		KW-0677~Repeat,KW-0732~Signal,		KW-0378~Hydrolase,KW-0645~Protease,KW-0720~Serine protease,		DOMAIN:PDZ,			
SinmeB_0741	EamA family transporter RarD(rarD)	Sinorhizobium meliloti 2011		GO:0005887~integral component of plasma membrane,		IPR000620:Drug/metabolite transporter,IPR004626:RarD protein,			KW-0813~Transport,	KW-0472~Membrane,KW-1003~Cell membrane,	KW-0812~Transmembrane,				DOMAIN:EamA,TRANSMEM:Helical,			
SinmeB_2860	F0F1 ATP synthase subunit epsilon(SM2011_RS29835)	Sinorhizobium meliloti 2011		GO:0005886~plasma membrane,GO:0045261~proton-transporting ATP synthase complex, catalytic core F(1),	GO:0005524~ATP binding,GO:0016787~hydrolase activity,GO:0046933~proton-transporting ATP synthase activity, rotational mechanism,	IPR001469:ATPase, F1 complex, delta/epsilon subunit,IPR020546:ATPase, F1 complex, delta/epsilon subunit, N-terminal,			KW-0066~ATP synthesis,KW-0375~Hydrogen ion transport,KW-0406~Ion transport,KW-0813~Transport,	KW-0139~CF(1),KW-0472~Membrane,KW-0997~Cell inner membrane,KW-1003~Cell membrane,			KW-0378~Hydrolase,		DOMAIN:ATP-synt_DE_N,			
SinmeB_6271	FAD-binding oxidoreductase(SM2011_RS03820)	Sinorhizobium meliloti 2011			GO:0016491~oxidoreductase activity,	IPR006076:FAD dependent oxidoreductase,							KW-0560~Oxidoreductase,		DOMAIN:DAO,			
SinmeB_1960	FAD-binding protein(SM2011_RS25265)	Sinorhizobium meliloti 2011			GO:0004458~D-lactate dehydrogenase (cytochrome) activity,GO:0016491~oxidoreductase activity,GO:0071949~FAD binding,	IPR004113:FAD-linked oxidase, C-terminal,IPR006094:FAD linked oxidase, N-terminal,IPR016164:FAD-linked oxidase-like, C-terminal,IPR016166:FAD-binding, type 2,IPR016171:Vanillyl-alcohol oxidase, C-terminal subdomain 2,							KW-0560~Oxidoreductase,		DOMAIN:FAD-binding PCMH-type,			
SinmeB_0404	FAD-dependent oxidoreductase(SM2011_RS18345)	Sinorhizobium meliloti 2011			GO:0008860~ferredoxin-NAD+ reductase activity,GO:0016491~oxidoreductase activity,GO:0050660~flavin adenine dinucleotide binding,	IPR016156:FAD/NAD-linked reductase, dimerisation,IPR023753:Pyridine nucleotide-disulphide oxidoreductase, FAD/NAD(P)-binding domain,							KW-0560~Oxidoreductase,		DOMAIN:Pyr_redox_2,DOMAIN:Reductase_C,			
SinmeB_1483	Fe-S cluster assembly ATPase SufC(sufC)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0042626~ATPase activity, coupled to transmembrane movement of substances,	IPR003439:ABC transporter-like,IPR003593:AAA+ ATPase domain,IPR010230:FeS cluster assembly SUF system, ATPase SufC,IPR017871:ABC transporter, conserved site,IPR027417:P-loop containing nucleoside triphosphate hydrolase,		SM00382:AAA,							DOMAIN:ABC transporter,NP_BIND:ATP,			
SinmeB_1484	Fe-S cluster assembly protein SufB(sufB)	Sinorhizobium meliloti 2011	GO:0016226~iron-sulfur cluster assembly,			IPR000825:SUF system FeS cluster assembly, SufBD,IPR010231:SUF system FeS cluster assembly, SufB,												
SinmeB_1479	Fe-S cluster assembly scaffold SufA(sufA)	Sinorhizobium meliloti 2011	GO:0016226~iron-sulfur cluster assembly,		GO:0051536~iron-sulfur cluster binding,	IPR000361:FeS cluster biogenesis,IPR011298:SUF system FeS cluster assembly, SufA scaffold,IPR016092:FeS cluster insertion protein,									DOMAIN:Fe-S_biosyn,			
SinmeB_1851	FecR family protein(SM2011_RS24720)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,		IPR006860:FecR protein,IPR012373:Fe(2+)-dicitrate sensor, transmembrane component,	PIRSF018266:Fe(2+)-dicitrate sensor, transmembrane component,			KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,				DOMAIN:DUF4880,DOMAIN:FecR,TRANSMEM:Helical,			
SinmeB_1602	GFA family protein(SM2011_RS23815)	Sinorhizobium meliloti 2011			GO:0016846~carbon-sulfur lyase activity,GO:0046872~metal ion binding,	IPR006913:Glutathione-dependent formaldehyde-activating enzyme/centromere protein V,IPR011057:Mss4-like,						KW-0479~Metal-binding,			DOMAIN:CENP-V/GFA,			
SinmeB_1079	GNAT family N-acetyltransferase(SM2011_RS21715)	Sinorhizobium meliloti 2011			GO:0008080~N-acetyltransferase activity,	IPR000182:GNAT domain,IPR016181:Acyl-CoA N-acyltransferase,							KW-0808~Transferase,		DOMAIN:N-acetyltransferase,			
SinmeB_2927	GNAT family N-acetyltransferase(SM2011_RS30485)	Sinorhizobium meliloti 2011			GO:0008080~N-acetyltransferase activity,	IPR000182:GNAT domain,IPR016181:Acyl-CoA N-acyltransferase,							KW-0808~Transferase,		COMPBIAS:Basic and acidic residues,DOMAIN:N-acetyltransferase,REGION:Disordered,			
SinmeB_2928	GNAT family N-acetyltransferase(SM2011_RS30490)	Sinorhizobium meliloti 2011			GO:0008080~N-acetyltransferase activity,	IPR000182:GNAT domain,IPR016181:Acyl-CoA N-acyltransferase,							KW-0808~Transferase,		DOMAIN:N-acetyltransferase,			
SinmeB_1050	GTP cyclohydrolase I FolE(folE)	Sinorhizobium meliloti 2011	GO:0006730~one-carbon metabolic process,GO:0035998~7,8-dihydroneopterin 3'-triphosphate biosynthetic process,GO:0046654~tetrahydrofolate biosynthetic process,		GO:0003934~GTP cyclohydrolase I activity,GO:0005525~GTP binding,GO:0008270~zinc ion binding,	IPR001474:GTP cyclohydrolase I,IPR018234:GTP cyclohydrolase I, conserved site,IPR020602:GTP cyclohydrolase I/Nitrile oxidoreductase,			KW-0554~One-carbon metabolism,			KW-0342~GTP-binding,KW-0479~Metal-binding,KW-0547~Nucleotide-binding,KW-0862~Zinc,	KW-0378~Hydrolase,		DOMAIN:GTP_cyclohydroI,METAL:Zinc,			
SinmeB_1095	GTPase HflX(hflX)	Sinorhizobium meliloti 2011		GO:0005737~cytoplasm,	GO:0003924~GTPase activity,GO:0005525~GTP binding,GO:0046872~metal ion binding,	IPR006073:GTP binding domain,IPR016496:GTPase HflX,IPR025121:GTPase HflX N-terminal domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	PIRSF006809:GTP-binding protein, HflX type,			KW-0963~Cytoplasm,	KW-0175~Coiled coil,	KW-0460~Magnesium,			DOMAIN:Hflx-type G,METAL:Magnesium,NP_BIND:GTP,			
SinmeB_0636	HAMP domain-containing histidine kinase(SM2011_RS19495)	Sinorhizobium meliloti 2011	GO:0007165~signal transduction,	GO:0016021~integral component of membrane,	GO:0004673~protein histidine kinase activity,	IPR003594:Histidine kinase-like ATPase, ATP-binding domain,IPR003660:HAMP linker domain,IPR004358:Signal transduction histidine kinase-related protein, C-terminal,IPR005467:Signal transduction histidine kinase, core,		SM00387:HATPase_c,		KW-0472~Membrane,	KW-0812~Transmembrane,KW-1133~Transmembrane helix,		KW-0418~Kinase,KW-0808~Transferase,	KW-0597~Phosphoprotein,	DOMAIN:HAMP,DOMAIN:Histidine kinase,TRANSMEM:Helical,			
SinmeB_1411	HlyC/CorC family transporter(SM2011_RS22845)	Sinorhizobium meliloti 2011		GO:0016021~integral component of membrane,	GO:0050660~flavin adenine dinucleotide binding,	IPR000644:Cystathionine beta-synthase, core,IPR002550:Domain of unknown function DUF21,IPR005170:Transporter-associated domain,IPR016169:CO dehydrogenase flavoprotein-like, FAD-binding, subdomain 2,		SM00116:CBS,SM01091:SM01091,			KW-0677~Repeat,				DOMAIN:CBS,DOMAIN:CNNM transmembrane,TRANSMEM:Helical,			
SinmeB_2652	Hsp20 family protein(SM2011_RS28745)	Sinorhizobium meliloti 2011				IPR002068:Alpha crystallin/Hsp20 domain,IPR008978:HSP20-like chaperone,			KW-0346~Stress response,						DOMAIN:SHSP,			
SinmeB_0654	Hsp70 family protein(SM2011_RS19570)	Sinorhizobium meliloti 2011			GO:0005524~ATP binding,GO:0016887~ATPase activity,	IPR013126:Heat shock protein 70 family,IPR018181:Heat shock protein 70, conserved site,			KW-0346~Stress response,			KW-0067~ATP-binding,KW-0547~Nucleotide-binding,						
SinmeB_1440	IclR family transcriptional regulator(SM2011_RS22980)	Sinorhizobium meliloti 2011	GO:0006355~regulation of transcription, DNA-templated,		GO:0003677~DNA binding,	IPR005471:Transcription regulator IclR, N-terminal,IPR014757:Transcription regulator IclR, C-terminal,		SM00346:HTH_ICLR,	KW-0804~Transcription,KW-0805~Transcription regulation,						DOMAIN:HTH iclR-type,DOMAIN:IclR-ED,			
SinmeB_1654	J domain-containing protein(SM2011_RS24065)	Sinorhizobium meliloti 2011				IPR001623:DnaJ domain,		SM00271:DnaJ,	KW-0346~Stress response,		KW-0175~Coiled coil,				DOMAIN:J,			
SinmeB_3169	L,D-transpeptidase(SM2011_RS14625)	Sinorhizobium meliloti 2011	GO:0009252~peptidoglycan biosynthetic process,		GO:0016740~transferase activity,	IPR005490:L,D-transpeptidase catalytic domain,					KW-0732~Signal,		KW-0808~Transferase,		DOMAIN:YkuD,			
SinmeB_0709	L,D-transpeptidase(SM2011_RS19850)	Sinorhizobium meliloti 2011	GO:0009252~peptidoglycan biosynthetic process,		GO:0016740~transferase activity,	IPR005490:L,D-transpeptidase catalytic domain,					KW-0732~Signal,		KW-0808~Transferase,		COMPBIAS:Polar residues,DOMAIN:YkuD,REGION:Disordered,			
